        1   0.11948100E-03   0.85124200E-04   0.30660900E-03   0.88310500      -0.20219200      -0.30339900       0.29528300            1       1
        2   0.22370900E-03   0.27377700E-03   0.62760400E-05   0.88728200      -0.19468300      -0.29568300       0.29563600            1       1
        3   0.16516100E-03   0.25618600E-03   0.19750300E-03   0.88350200      -0.20096000      -0.30345200       0.29488200            1       1
        4   0.64458400E-04   0.13536800E-03   0.69999800E-04   0.88565400      -0.19393600      -0.30204600       0.29457300            1       1
        5   0.31596100E-03   0.11288800E-03   0.36045700E-03   0.87759300      -0.19888800      -0.32892900       0.28649700            1       1
        6   0.32335400E-03   0.36896400E-03   0.25355600E-03   0.88416600      -0.19480100      -0.30815800       0.29213200            1       1
        7   0.38453900E-03   0.21010100E-03   0.10870900E-03   0.88397400      -0.19217300      -0.31186800       0.29051400            1       1
        8   0.29245900E-03   0.18188700E-03   0.55210400E-03   0.88156500      -0.19858500      -0.31372100       0.29152400            1       1
        9   0.15546200E-03   0.94600600E-04   0.66883700E-03   0.88429700      -0.19160100      -0.31079100       0.29106200            1       1
       10   0.51126700E-04   0.20191800E-03   0.52905900E-03   0.89380700      -0.18292900      -0.28027300       0.29848500            1       1
       11   0.20036600E-03   0.27901500E-03   0.39952600E-03   0.89108700      -0.19175300      -0.28127700       0.30013100            1       1
       12   0.10381500E-03   0.35699200E-03   0.64595700E-03   0.88265600      -0.18302500      -0.32128600       0.29016400            1       1
       13   0.35046900E-03   0.37610200E-03   0.66372200E-03   0.88451700      -0.19223000      -0.31075600       0.29001500            1       1
       14   0.18021100E-04   0.45307200E-03   0.65563100E-04   0.87872600      -0.18810200      -0.32254600       0.29736000            1       1
       15   0.24697000E-03   0.56122000E-03   0.27350900E-03   0.88244300      -0.18030100      -0.32722500       0.28584900            1       1
       16   0.13596700E-03   0.61095400E-03   0.10689100E-03   0.88440100      -0.17785600      -0.32486500       0.28401700            1       1
       17   0.30160300E-03   0.50937700E-03   0.36384300E-04   0.89012200      -0.18743200      -0.30324200       0.28389600            1       1
       18   0.10028400E-03   0.42515900E-03   0.28757200E-03   0.88451100      -0.19115300      -0.31069100       0.29081300            1       1
