        1   0.20744700E-03   0.71499700E-04   0.30235300E-03   0.95368600      -0.14881400       0.25745000      -0.45343600E-01        1       1
        2   0.26816900E-03   0.31452700E-04   0.11417500E-03   0.89754300      -0.99325000E-01  -0.24172700      -0.35513200            1       1
        3   0.12269800E-03   0.13411900E-03   0.61128500E-04   0.90058300      -0.26636200       0.14286800       0.31239400            1       1
        4   0.51213400E-04   0.17785200E-03   0.17378400E-03   0.90393300       0.21186600      -0.37125200      -0.13813500E-01        1       1
        5   0.41935600E-04   0.20995300E-03   0.51667100E-04   0.98957100      -0.38798200E-01  -0.62950100E-01   0.12362100            1       1
        6   0.27705400E-03   0.17643700E-03   0.13821900E-03   0.97425800       0.20625200      -0.25494400E-01  -0.87353700E-01        1       1
        7   0.22037800E-03   0.28317200E-03   0.37549800E-03   0.93509900      -0.24150400       0.25934800       0.22324300E-02        1       1
        8   0.23585100E-03   0.25724000E-03   0.78557600E-04   0.86191800       0.11028800      -0.29279000       0.39900800            1       1
        9   0.24189000E-03   0.33421300E-03   0.16127000E-03   0.95179000      -0.94374200E-02  -0.91830000E-01   0.29253200            1       1
       10   0.33194700E-03   0.23737700E-03   0.26939600E-04   0.89760300       0.15149200      -0.41307700      -0.26947400E-01        1       1
       11   0.13664800E-03   0.22800700E-03   0.32314500E-03   0.88411700      -0.37940000      -0.87992700E-01  -0.25816800            1       1
       12   0.47519800E-04   0.78863100E-04   0.68235100E-05   0.95612600      -0.16069400      -0.83230500E-01   0.23037700            1       1
       13   0.30399100E-03   0.22832700E-03   0.34459000E-03   0.98786200       0.10708600       0.11238700       0.55691200E-02        1       1
       14   0.19944800E-03   0.23401500E-03   0.19587000E-03   0.96664100      -0.10671400       0.18964000       0.13510500            1       1
       15   0.77021100E-04   0.32960700E-03   0.11589300E-03   0.95989200      -0.64977600E-01  -0.24799600      -0.11350100            1       1
       16   0.23239600E-03   0.13384300E-03   0.39527000E-04   0.93794100      -0.25058900      -0.61318100E-01  -0.23175800            1       1
       17   0.74677600E-05   0.33130200E-03   0.33177500E-04   0.79195800      -0.13746900       0.48407400       0.34580100            1       1
       18   0.36330800E-03   0.41398000E-04   0.27636600E-03   0.90300600      -0.20372900       0.10547800       0.36324800            1       1
       19   0.28228900E-03   0.92557100E-04   0.21686100E-03   0.94416500      -0.78158900E-02  -0.36221600E-01   0.32738100            1       1
       20   0.19240600E-03   0.11202000E-03   0.14130800E-03   0.87058000       0.76119800E-01  -0.41633900       0.25091300            1       1
