        1   0.15546300E-03   0.10485300E-03   0.26779200E-03   0.93787700      -0.28369000       0.17922800       0.88225200E-01        1       1
        2   0.19724800E-03   0.10887800E-03   0.71003700E-04   0.93624100      -0.28905400       0.17973400       0.87153600E-01        1       1
        3   0.68692400E-04   0.27662600E-03   0.98453500E-04   0.93624600      -0.28904300       0.17972200       0.87158100E-01        1       1
        4   0.26833500E-03   0.27068100E-03   0.23290400E-03   0.93432400      -0.28560000       0.19234700       0.92056400E-01        1       1
        5   0.33139000E-03   0.25424500E-03   0.39378100E-04   0.93459900      -0.28770200       0.18859400       0.90473700E-01        1       1
        6   0.36903500E-03   0.94178600E-04   0.17575000E-03   0.94488200      -0.29620200       0.12451100       0.62919800E-01        1       1
        7   0.30130500E-03   0.20724600E-03   0.54964500E-03   0.93772100      -0.28994000       0.17182800       0.84196000E-01        1       1
        8   0.11937500E-03   0.16594500E-03   0.67120800E-03   0.93623000      -0.28906100       0.17978500       0.87142400E-01        1       1
        9   0.65930100E-04   0.67215300E-04   0.47385400E-03   0.93511500      -0.29125600       0.18181500       0.87592100E-01        1       1
       10   0.14831900E-03   0.24393100E-03   0.41849700E-03   0.93820200      -0.28709000       0.17327100       0.85638300E-01        1       1
       11   0.32127000E-04   0.52813300E-03   0.70806600E-04   0.93639500      -0.29365200       0.17301000       0.83672100E-01        1       1
       12   0.23532700E-03   0.57801400E-03   0.20254800E-03   0.93643500      -0.29153300       0.17492800       0.86596100E-01        1       1
       13   0.88811800E-04   0.71389900E-03   0.17519300E-03   0.93615000      -0.28881500       0.17999900       0.88372900E-01        1       1
       14   0.21150700E-03   0.42140500E-03   0.79312500E-04   0.93630200      -0.29381800       0.17316100       0.83810900E-01        1       1
       15   0.20935200E-03   0.43698400E-03   0.36778300E-03   0.93625200      -0.28902800       0.17971500       0.87162500E-01        1       1
       16   0.29053400E-03   0.77042500E-03   0.22016100E-03   0.93407000      -0.28778600       0.19096000       0.90697500E-01        1       1
       17   0.15605000E-03   0.44309900E-03   0.62657100E-03   0.93618600      -0.28915100       0.17988200       0.87118900E-01        1       1
       18   0.26691500E-03   0.61181100E-03   0.58303500E-03   0.94766200      -0.24643400       0.17827400       0.97084200E-01        1       1
       19   0.95107900E-04   0.63665200E-03   0.68571400E-03   0.93624800      -0.28900900       0.17977300       0.87155300E-01        1       1
       20   0.10306800E-03   0.65100800E-03   0.46923800E-03   0.93622800      -0.28906800       0.17978500       0.87141000E-01        1       1
       21   0.26380400E-03   0.72986000E-03   0.74984900E-03   0.94694100      -0.25247400       0.17578300       0.93055100E-01        1       1
       22   0.33502800E-03   0.43159200E-03   0.52577800E-03   0.93859000      -0.27847800       0.18195200       0.91609500E-01        1       1
       23   0.34005800E-03   0.59353900E-03   0.38478900E-03   0.93646100      -0.29180400       0.17501500       0.85213300E-01        1       1
       24   0.20124000E-03   0.10820100E-02   0.12556000E-03   0.93640300      -0.28894400       0.17924100       0.86798300E-01        1       1
       25   0.22314900E-03   0.95266800E-03   0.29064300E-03   0.93910700      -0.28601900       0.17027800       0.85297200E-01        1       1
       26   0.42057900E-04   0.86062000E-03   0.30382900E-03   0.93681500      -0.28733400       0.17946900       0.87220700E-01        1       1
       27   0.10565600E-03   0.90502800E-03   0.11223800E-03   0.93512900      -0.29142100       0.18176400       0.87005000E-01        1       1
       28   0.38138100E-03   0.97942800E-03   0.12453400E-03   0.93691000      -0.28246100       0.18491500       0.90680700E-01        1       1
       29   0.33922400E-03   0.11168600E-02   0.28585400E-03   0.93899000      -0.29184300       0.16263100       0.81714000E-01        1       1
       30   0.17627500E-03   0.97647400E-03   0.49493400E-03   0.93689900      -0.29015200       0.17535600       0.85335100E-01        1       1
       31   0.38094000E-04   0.82060500E-03   0.62902700E-03   0.93667000      -0.28840300       0.17886900       0.86477900E-01        1       1
       32   0.30552400E-04   0.10685800E-02   0.66635000E-03   0.93624400      -0.28908700       0.17966100       0.87161200E-01        1       1
