        1   0.14923000E-03   0.11129300E-03   0.22336600E-03   0.97575200       0.48851200E-01   0.13511900       0.16511800            1       1
        2   0.18777800E-04   0.13231300E-03   0.12997500E-03   0.87293700       0.14558300      -0.19750300      -0.42163900            1       1
        3   0.30156200E-03   0.57842900E-04   0.15753100E-03   0.91761600      -0.11243500      -0.32485300      -0.19952200            1       1
        4   0.91023800E-04   0.21387800E-03   0.15820000E-03   0.88429700       0.10356000      -0.39615400      -0.22440300            1       1
        5   0.28364000E-03   0.14719100E-03   0.22079900E-03   0.95873100      -0.93392200E-01   0.15889000      -0.21648800            1       1
        6   0.17572200E-03   0.20939400E-03   0.41713900E-04   0.98889600      -0.31393500E-01   0.95496700E-01  -0.10945400            1       1
        7   0.25998100E-03   0.23612200E-03   0.29723900E-03   0.85149700      -0.13895800       0.25906500      -0.43420000            1       1
        8   0.21731100E-03   0.20485300E-04   0.23414500E-03   0.79774000      -0.22725400      -0.93780600E-01  -0.55061000            1       1
        9   0.23934700E-03   0.12254200E-03   0.80623400E-04   0.92462800       0.30637900      -0.69987200E-01  -0.21516700            1       1
       10   0.81855400E-04   0.26368000E-03   0.53402300E-04   0.82698400      -0.17998600      -0.36353200      -0.38929200            1       1
       11   0.34991800E-04   0.68507000E-04   0.29636500E-03   0.95121900      -0.22183800       0.18242100      -0.11266500            1       1
       12   0.28576600E-03   0.26692800E-03   0.95890400E-04   0.92600500       0.27788000      -0.15040400      -0.20658200            1       1
       13   0.60177300E-04   0.17374700E-03   0.26516700E-03   0.96789000      -0.73055700E-01  -0.88096200E-01  -0.22380800            1       1
       14   0.19687800E-03   0.29166200E-03   0.37824000E-03   0.99654400      -0.32900800E-01   0.60141800E-01  -0.46915100E-01        1       1
       15   0.16606300E-03   0.62650100E-04   0.33000300E-03   0.76456400       0.30151600      -0.15461600      -0.54829200            1       1
       16   0.18864100E-03   0.36835000E-04   0.13217700E-03   0.93653800      -0.15234400      -0.63741000E-01  -0.30923300            1       1
       17   0.36954600E-04   0.35257600E-04   0.47208500E-04   0.95655500       0.11773900      -0.10261200      -0.24619100            1       1
       18   0.31205900E-03   0.18354100E-03   0.15030800E-04   0.98498400      -0.31831100E-01  -0.96627400E-01  -0.13948700            1       1
       19   0.35070600E-03   0.17406000E-03   0.12309000E-03   0.98394200      -0.34347400E-01   0.77599900E-01  -0.15702100            1       1
       20   0.24668700E-03   0.14656600E-03   0.36690700E-03   0.97518800      -0.21012700      -0.49190500E-01   0.49350200E-01        1       1
       21   0.35670300E-03   0.17688700E-03   0.30844300E-03   0.95094300      -0.23430300       0.42462300E-01   0.19750200            1       1
       22   0.14118900E-03   0.17388500E-03   0.34706500E-03   0.89361600      -0.13147200      -0.42888600      -0.14911300E-01        1       1
       23   0.53249500E-04   0.34290500E-04   0.18200700E-03   0.87469300       0.95916900E-01  -0.43417100E-01  -0.47310400            1       1
       24   0.32028400E-03   0.60841400E-04   0.35212900E-04   0.84974000       0.53704800E-01   0.19184800      -0.48811000            1       1
       25   0.20509700E-03   0.19599500E-03   0.15790500E-03   0.87230600       0.26897600       0.23306800      -0.33528100            1       1
       26   0.15173000E-03   0.23931100E-03   0.25333400E-03   0.94069600      -0.18480600      -0.15322800      -0.23970600            1       1
       27   0.86297700E-04   0.33298600E-03   0.26894400E-03   0.94253700       0.13679700       0.49815000E-01  -0.30071500            1       1
       28   0.23777800E-03   0.29425600E-03   0.19838500E-03   0.97973700       0.14857300      -0.13413200       0.70217900E-02        1       1
       29   0.13563400E-03   0.32116000E-03   0.15737700E-03   0.90652900      -0.38181700       0.59795500E-01  -0.16983800            1       1
       30   0.12333500E-03   0.11668700E-03   0.94081600E-04   0.95025300      -0.25591400       0.57216600E-01  -0.16809000            1       1
       31   0.30154900E-03   0.68233100E-04   0.30086700E-03   0.87161000       0.39752800      -0.25078600      -0.13919200            1       1
       32   0.36609200E-03   0.29400700E-03   0.36073700E-03   0.87131200       0.10845400E-01   0.16064400      -0.46356400            1       1
